9.908319448927672881e-04 9.999263712897047407e-01
9.999999999999998040e-04 9.999250024749514187e-01
1.009252886076684227e-03 9.999236082137273884e-01
1.018591388054116515e-03 9.999221880330106949e-01
1.028016298126473247e-03 9.999207414509881930e-01
1.037528415818012636e-03 9.999192679768912351e-01
1.047128548050899185e-03 9.999177671108293586e-01
1.056817509213658262e-03 9.999162383436231982e-01
1.066596121230257771e-03 9.999146811566265169e-01
1.076465213629834283e-03 9.999130950215563418e-01
1.086425623617065343e-03 9.999114794003093332e-01
1.096478196143184933e-03 9.999098337447830387e-01
1.106623783977665927e-03 9.999081574966859343e-01
1.116863247780560666e-03 9.999064500873526828e-01
1.127197456175510265e-03 9.999047109375472919e-01
1.137627285823430458e-03 9.999029394572698237e-01
1.148153621496882451e-03 9.999011350455542235e-01
1.158777356155125731e-03 9.998992970902661481e-01
1.169499391019871055e-03 9.998974249678946880e-01
1.180320635651729280e-03 9.998955180433404255e-01
1.191242008027374680e-03 9.998935756697023836e-01
1.202264434617412786e-03 9.998915971880550924e-01
1.213388850464976795e-03 9.998895819272303198e-01
1.224616199265048458e-03 9.998875292035837026e-01
1.235947433444510362e-03 9.998854383207675944e-01
1.247383514242942412e-03 9.998833085694934786e-01
1.258925411794166839e-03 9.998811392272912713e-01
1.270574105208541540e-03 9.998789295582642955e-01
1.282330582656021015e-03 9.998766788128404803e-01
1.294195841449985798e-03 9.998743862275184524e-01
1.306170888131841451e-03 9.998720510246091875e-01
1.318256738556406642e-03 9.998696724119696677e-01
1.330454417978090735e-03 9.998672495827399809e-01
1.342764961137863505e-03 9.998647817150617678e-01
1.355189412351035395e-03 9.998622679718096595e-01
1.367728825595848543e-03 9.998597075002979562e-01
1.380384264602884650e-03 9.998570994319991856e-01
1.393156802945303124e-03 9.998544428822452312e-01
1.406047524129913412e-03 9.998517369499295704e-01
1.419057521689091926e-03 9.998489807172008526e-01
1.432187899273543348e-03 9.998461732491538134e-01
1.445439770745926902e-03 9.998433135935106408e-01
1.458814260275348050e-03 9.998404007802994542e-01
1.472312502432718837e-03 9.998374338215241242e-01
1.485935642287006427e-03 9.998344117108319828e-01
